MALLOC sizeof(Token) (16) @ 0000016CB71A8880 | tokens.c:136
FREE (t)->string @ 0000016CB71A7BC0 | ast.c:404
FREE t @ 0000016CB71A8880 | ast.c:404
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A7BC0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8C20 | tokens.c:136
MALLOC strlen(t->string) + 1 (6) @ 0000016CB71A7BD0 | ast.c:213
FREE (t)->string @ 0000016CB71A7BC0 | ast.c:226
FREE t @ 0000016CB71A8C20 | ast.c:226
MALLOC sizeof(VarDecl) (24) @ 0000016CB71A8880 | ast.c:406
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A7BC0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8980 | tokens.c:136
REALLOC (&exprs)->elements @ 0000000000000000 with ((&exprs)->capacity) * sizeof(expr) (16) -> @ 0000016CB71A8820 | ast.c:524
FREE (t)->string @ 0000016CB71A7BC0 | ast.c:525
FREE t @ 0000016CB71A8980 | ast.c:525
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A7BC0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8560 | tokens.c:136
MALLOC sizeof(Expression) (32) @ 0000016CB71A7E50 | ast.c:263
FREE t @ 0000016CB71A8560 | ast.c:285
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A7BE0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8540 | tokens.c:136
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A78E0 | tokens.c:98
REALLOC tok @ 0000016CB71A78E0 with (tok_cap) * sizeof(next) (18) -> @ 0000016CB71A8900 | tokens.c:127
MALLOC sizeof(Token) (16) @ 0000016CB71A8A60 | tokens.c:136
MALLOC sizeof(Expression) (32) @ 0000016CB71A83F0 | ast.c:263
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A78E0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8B80 | tokens.c:136
REALLOC (&args)->elements @ 0000000000000000 with ((&args)->capacity) * sizeof(e) (16) -> @ 0000016CB71A8560 | ast.c:344
FREE (t)->string @ 0000016CB71A78E0 | ast.c:353
FREE t @ 0000016CB71A8B80 | ast.c:353
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A78E0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8620 | tokens.c:136
FREE (t)->string @ 0000016CB71A78E0 | ast.c:423
FREE t @ 0000016CB71A8620 | ast.c:423
MALLOC sizeof(Expression) (32) @ 0000016CB71A7D30 | ast.c:424
MALLOC sizeof(Expression) (32) @ 0000016CB71A8120 | ast.c:263
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A78E0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8760 | tokens.c:136
FREE t @ 0000016CB71A8760 | ast.c:285
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A78F0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8600 | tokens.c:136
FREE (t)->string @ 0000016CB71A78F0 | ast.c:348
FREE t @ 0000016CB71A8600 | ast.c:348
MALLOC sizeof(FunctionCall) (32) @ 0000016CB71A8180 | ast.c:356
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A78F0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A89C0 | tokens.c:136
FREE (t)->string @ 0000016CB71A78F0 | ast.c:525
FREE t @ 0000016CB71A89C0 | ast.c:525
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A78F0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8BC0 | tokens.c:136
MALLOC sizeof(Expression) (32) @ 0000016CB71A7FD0 | ast.c:395
FREE (t)->string @ 0000016CB71A78F0 | ast.c:397
FREE t @ 0000016CB71A8BC0 | ast.c:397
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A78F0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A89C0 | tokens.c:136
FREE t @ 0000016CB71A89C0 | ast.c:401
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2B20 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A88A0 | tokens.c:136
FREE (t)->string @ 0000016CB71A2B20 | ast.c:404
FREE t @ 0000016CB71A88A0 | ast.c:404
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2B20 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A86C0 | tokens.c:136
MALLOC strlen(t->string) + 1 (2) @ 0000016CB71A2B40 | ast.c:213
FREE (t)->string @ 0000016CB71A2B20 | ast.c:217
FREE t @ 0000016CB71A86C0 | ast.c:217
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2B20 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8760 | tokens.c:136
REALLOC ty @ 0000016CB71A2B40 with len + 1 (7) -> @ 0000016CB71A2E70 | ast.c:222
FREE (t)->string @ 0000016CB71A2B20 | ast.c:226
FREE t @ 0000016CB71A8760 | ast.c:226
MALLOC sizeof(VarDecl) (24) @ 0000016CB71A85E0 | ast.c:406
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2EA0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8980 | tokens.c:136
FREE (t)->string @ 0000016CB71A2EA0 | ast.c:411
FREE t @ 0000016CB71A8980 | ast.c:411
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2DC0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8580 | tokens.c:136
FREE (t)->string @ 0000016CB71A2DC0 | ast.c:423
FREE t @ 0000016CB71A8580 | ast.c:423
MALLOC sizeof(Expression) (32) @ 0000016CB71A7E80 | ast.c:424
MALLOC sizeof(Expression) (32) @ 0000016CB71A7DC0 | ast.c:263
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2D80 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A88E0 | tokens.c:136
FREE t @ 0000016CB71A88E0 | ast.c:285
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2CD0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8620 | tokens.c:136
REALLOC (&exprs)->elements @ 0000016CB71A8820 with ((&exprs)->capacity) * sizeof(expr) (48) -> @ 0000016CB719A600 | ast.c:524
FREE (t)->string @ 0000016CB71A2CD0 | ast.c:525
FREE t @ 0000016CB71A8620 | ast.c:525
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2DB0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A87C0 | tokens.c:136
MALLOC sizeof(Expression) (32) @ 0000016CB71A8240 | ast.c:263
FREE t @ 0000016CB71A87C0 | ast.c:285
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2F00 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8BC0 | tokens.c:136
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2CC0 | tokens.c:98
REALLOC tok @ 0000016CB71A2CC0 with (tok_cap) * sizeof(next) (18) -> @ 0000016CB71A8640 | tokens.c:127
MALLOC sizeof(Token) (16) @ 0000016CB71A8A80 | tokens.c:136
MALLOC sizeof(Expression) (32) @ 0000016CB71A7DF0 | ast.c:263
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2E20 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A87E0 | tokens.c:136
REALLOC (&args)->elements @ 0000000000000000 with ((&args)->capacity) * sizeof(e) (16) -> @ 0000016CB71A8740 | ast.c:344
FREE (t)->string @ 0000016CB71A2E20 | ast.c:353
FREE t @ 0000016CB71A87E0 | ast.c:353
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2E00 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8580 | tokens.c:136
MALLOC sizeof(Expression) (32) @ 0000016CB71A7EB0 | ast.c:263
FREE t @ 0000016CB71A8580 | ast.c:285
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2F20 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8BA0 | tokens.c:136
FREE (t)->string @ 0000016CB71A2F20 | ast.c:348
FREE t @ 0000016CB71A8BA0 | ast.c:348
MALLOC sizeof(FunctionCall) (32) @ 0000016CB71A82A0 | ast.c:356
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2D50 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8660 | tokens.c:136
FREE (t)->string @ 0000016CB71A2D50 | ast.c:525
FREE t @ 0000016CB71A8660 | ast.c:525
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2E80 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8A20 | tokens.c:136
MALLOC sizeof(Expression) (32) @ 0000016CB71A7F40 | ast.c:263
FREE t @ 0000016CB71A8A20 | ast.c:285
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2ED0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8920 | tokens.c:136
FREE (t)->string @ 0000016CB71A2ED0 | ast.c:368
FREE t @ 0000016CB71A8920 | ast.c:368
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2E60 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8BE0 | tokens.c:136
FREE t @ 0000016CB71A8BE0 | ast.c:239
MALLOC sizeof(Expression) (32) @ 0000016CB71A7F70 | ast.c:240
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2F20 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A89C0 | tokens.c:136
MALLOC sizeof(FieldAccess) (16) @ 0000016CB71A8760 | ast.c:370
MALLOC sizeof(Expression) (32) @ 0000016CB71A8270 | ast.c:373
FREE (t)->string @ 0000016CB71A2F20 | ast.c:455
FREE t @ 0000016CB71A89C0 | ast.c:455
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2E40 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8AE0 | tokens.c:136
MALLOC sizeof(Assign) (16) @ 0000016CB71A85A0 | ast.c:462
MALLOC sizeof(Expression) (32) @ 0000016CB71A80C0 | ast.c:263
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2C40 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8580 | tokens.c:136
MALLOC sizeof(Expression) (32) @ 0000016CB71A80F0 | ast.c:465
FREE (t)->string @ 0000016CB71A2C40 | ast.c:525
FREE t @ 0000016CB71A8580 | ast.c:525
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2D00 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A88A0 | tokens.c:136
MALLOC sizeof(Expression) (32) @ 0000016CB71A82D0 | ast.c:263
FREE t @ 0000016CB71A88A0 | ast.c:285
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2C90 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A88A0 | tokens.c:136
FREE (t)->string @ 0000016CB71A2C90 | ast.c:368
FREE t @ 0000016CB71A88A0 | ast.c:368
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2C80 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8C20 | tokens.c:136
FREE t @ 0000016CB71A8C20 | ast.c:239
MALLOC sizeof(Expression) (32) @ 0000016CB71A8150 | ast.c:240
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2C90 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A88A0 | tokens.c:136
MALLOC sizeof(FieldAccess) (16) @ 0000016CB71A88C0 | ast.c:370
MALLOC sizeof(Expression) (32) @ 0000016CB71A81B0 | ast.c:373
FREE (t)->string @ 0000016CB71A2C90 | ast.c:455
FREE t @ 0000016CB71A88A0 | ast.c:455
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2D60 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8BE0 | tokens.c:136
MALLOC sizeof(Assign) (16) @ 0000016CB71A85C0 | ast.c:462
MALLOC sizeof(Expression) (32) @ 0000016CB71A8300 | ast.c:263
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2CA0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A88E0 | tokens.c:136
MALLOC sizeof(Expression) (32) @ 0000016CB71A81E0 | ast.c:465
FREE (t)->string @ 0000016CB71A2CA0 | ast.c:525
FREE t @ 0000016CB71A88E0 | ast.c:525
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2D90 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8940 | tokens.c:136
MALLOC sizeof(Expression) (32) @ 0000016CB7199D20 | ast.c:263
FREE t @ 0000016CB71A8940 | ast.c:285
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2F10 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8600 | tokens.c:136
FREE (t)->string @ 0000016CB71A2F10 | ast.c:368
FREE t @ 0000016CB71A8600 | ast.c:368
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2ED0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8C60 | tokens.c:136
FREE t @ 0000016CB71A8C60 | ast.c:239
MALLOC sizeof(Expression) (32) @ 0000016CB7199F30 | ast.c:240
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2EE0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8940 | tokens.c:136
MALLOC sizeof(FieldAccess) (16) @ 0000016CB71A8980 | ast.c:370
MALLOC sizeof(Expression) (32) @ 0000016CB71A34D0 | ast.c:373
FREE (t)->string @ 0000016CB71A2EE0 | ast.c:455
FREE t @ 0000016CB71A8940 | ast.c:455
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2F60 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8B60 | tokens.c:136
MALLOC sizeof(Assign) (16) @ 0000016CB71A8940 | ast.c:462
MALLOC sizeof(Expression) (32) @ 0000016CB71A3020 | ast.c:263
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2F10 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8B00 | tokens.c:136
MALLOC sizeof(Expression) (32) @ 0000016CB71A31A0 | ast.c:465
REALLOC (&exprs)->elements @ 0000016CB719A600 with ((&exprs)->capacity) * sizeof(expr) (112) -> @ 0000016CB71A8CA0 | ast.c:524
FREE (t)->string @ 0000016CB71A2F10 | ast.c:525
FREE t @ 0000016CB71A8B00 | ast.c:525
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2C90 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8AA0 | tokens.c:136
MALLOC sizeof(Expression) (32) @ 0000016CB71A3350 | ast.c:263
FREE t @ 0000016CB71A8AA0 | ast.c:285
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2DA0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8B00 | tokens.c:136
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2F70 | tokens.c:98
REALLOC tok @ 0000016CB71A2F70 with (tok_cap) * sizeof(next) (18) -> @ 0000016CB71A8780 | tokens.c:127
MALLOC sizeof(Token) (16) @ 0000016CB71A8580 | tokens.c:136
MALLOC sizeof(Expression) (32) @ 0000016CB71A3380 | ast.c:263
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2D10 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A87A0 | tokens.c:136
REALLOC (&args)->elements @ 0000000000000000 with ((&args)->capacity) * sizeof(e) (16) -> @ 0000016CB71A89C0 | ast.c:344
FREE (t)->string @ 0000016CB71A2D10 | ast.c:353
FREE t @ 0000016CB71A87A0 | ast.c:353
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2CA0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8600 | tokens.c:136
MALLOC sizeof(Expression) (32) @ 0000016CB71A30B0 | ast.c:263
FREE t @ 0000016CB71A8600 | ast.c:285
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2E10 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8920 | tokens.c:136
FREE (t)->string @ 0000016CB71A2E10 | ast.c:368
FREE t @ 0000016CB71A8920 | ast.c:368
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2E90 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A88E0 | tokens.c:136
FREE t @ 0000016CB71A88E0 | ast.c:239
MALLOC sizeof(Expression) (32) @ 0000016CB71A3110 | ast.c:240
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2C40 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8A40 | tokens.c:136
MALLOC sizeof(FieldAccess) (16) @ 0000016CB71A8B20 | ast.c:370
MALLOC sizeof(Expression) (32) @ 0000016CB71A3680 | ast.c:373
FREE (t)->string @ 0000016CB71A2C40 | ast.c:348
FREE t @ 0000016CB71A8A40 | ast.c:348
MALLOC sizeof(FunctionCall) (32) @ 0000016CB71A3740 | ast.c:356
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2F70 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8B80 | tokens.c:136
FREE (t)->string @ 0000016CB71A2F70 | ast.c:525
FREE t @ 0000016CB71A8B80 | ast.c:525
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2D30 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A87E0 | tokens.c:136
MALLOC sizeof(Expression) (32) @ 0000016CB71A2FF0 | ast.c:263
FREE t @ 0000016CB71A87E0 | ast.c:285
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2F30 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8600 | tokens.c:136
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2DD0 | tokens.c:98
REALLOC tok @ 0000016CB71A2DD0 with (tok_cap) * sizeof(next) (18) -> @ 0000016CB71A8AA0 | tokens.c:127
REALLOC tok @ 0000016CB71A8AA0 with (tok_cap) * sizeof(next) (38) -> @ 0000016CB71A3140 | tokens.c:127
MALLOC sizeof(Token) (16) @ 0000016CB71A8A00 | tokens.c:136
MALLOC sizeof(Expression) (32) @ 0000016CB71A3410 | ast.c:263
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2E30 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A89E0 | tokens.c:136
REALLOC (&args)->elements @ 0000000000000000 with ((&args)->capacity) * sizeof(e) (16) -> @ 0000016CB71A88A0 | ast.c:344
FREE (t)->string @ 0000016CB71A2E30 | ast.c:353
FREE t @ 0000016CB71A89E0 | ast.c:353
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2E50 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A86C0 | tokens.c:136
MALLOC sizeof(Expression) (32) @ 0000016CB71A3770 | ast.c:263
FREE (t)->string @ 0000016CB71A2E50 | ast.c:273
FREE t @ 0000016CB71A86C0 | ast.c:273
FREE expr @ 0000016CB71A3770 | ast.c:274
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2EA0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8920 | tokens.c:136
FREE (t)->string @ 0000016CB71A2EA0 | ast.c:428
FREE t @ 0000016CB71A8920 | ast.c:428
MALLOC sizeof(Expression) (32) @ 0000016CB71A3770 | ast.c:429
MALLOC sizeof(Expression) (32) @ 0000016CB71A3500 | ast.c:263
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2EB0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A89E0 | tokens.c:136
FREE t @ 0000016CB71A89E0 | ast.c:285
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2D50 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8B80 | tokens.c:136
FREE (t)->string @ 0000016CB71A2D50 | ast.c:279
FREE t @ 0000016CB71A8B80 | ast.c:279
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2E50 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8620 | tokens.c:136
FREE (t)->string @ 0000016CB71A2E50 | ast.c:368
FREE t @ 0000016CB71A8620 | ast.c:368
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2F70 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A87A0 | tokens.c:136
FREE t @ 0000016CB71A87A0 | ast.c:239
MALLOC sizeof(Expression) (32) @ 0000016CB71A35F0 | ast.c:240
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2E20 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8AA0 | tokens.c:136
MALLOC sizeof(FieldAccess) (16) @ 0000016CB71A89E0 | ast.c:370
MALLOC sizeof(Expression) (32) @ 0000016CB71A3260 | ast.c:373
FREE (t)->string @ 0000016CB71A2E20 | ast.c:348
FREE t @ 0000016CB71A8AA0 | ast.c:348
MALLOC sizeof(FunctionCall) (32) @ 0000016CB71A36E0 | ast.c:356
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2CB0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8B80 | tokens.c:136
FREE (t)->string @ 0000016CB71A2CB0 | ast.c:525
FREE t @ 0000016CB71A8B80 | ast.c:525
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2F50 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8B80 | tokens.c:136
MALLOC sizeof(Expression) (32) @ 0000016CB71A3530 | ast.c:395
FREE (t)->string @ 0000016CB71A2F50 | ast.c:397
FREE t @ 0000016CB71A8B80 | ast.c:397
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2CE0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A87A0 | tokens.c:136
FREE t @ 0000016CB71A87A0 | ast.c:401
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2DC0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A86C0 | tokens.c:136
FREE (t)->string @ 0000016CB71A2DC0 | ast.c:404
FREE t @ 0000016CB71A86C0 | ast.c:404
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2C30 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8B80 | tokens.c:136
MALLOC strlen(t->string) + 1 (4) @ 0000016CB71A2EA0 | ast.c:213
FREE (t)->string @ 0000016CB71A2C30 | ast.c:226
FREE t @ 0000016CB71A8B80 | ast.c:226
MALLOC sizeof(VarDecl) (24) @ 0000016CB71A86C0 | ast.c:406
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2EC0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8C40 | tokens.c:136
FREE (t)->string @ 0000016CB71A2EC0 | ast.c:411
FREE t @ 0000016CB71A8C40 | ast.c:411
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2F40 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8A20 | tokens.c:136
MALLOC sizeof(Expression) (32) @ 0000016CB71A3710 | ast.c:263
FREE t @ 0000016CB71A8A20 | ast.c:285
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2E30 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8AA0 | tokens.c:136
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2CF0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8B80 | tokens.c:136
FREE (t)->string @ 0000016CB71A2CF0 | ast.c:339
FREE t @ 0000016CB71A8B80 | ast.c:339
MALLOC sizeof(FunctionCall) (32) @ 0000016CB71A3050 | ast.c:356
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2DE0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A88E0 | tokens.c:136
FREE (t)->string @ 0000016CB71A2DE0 | ast.c:525
FREE t @ 0000016CB71A88E0 | ast.c:525
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2CB0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8B80 | tokens.c:136
MALLOC sizeof(Expression) (32) @ 0000016CB71A3080 | ast.c:395
FREE (t)->string @ 0000016CB71A2CB0 | ast.c:397
FREE t @ 0000016CB71A8B80 | ast.c:397
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2F50 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8620 | tokens.c:136
FREE t @ 0000016CB71A8620 | ast.c:401
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2CB0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A87A0 | tokens.c:136
FREE (t)->string @ 0000016CB71A2CB0 | ast.c:404
FREE t @ 0000016CB71A87A0 | ast.c:404
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2F80 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8820 | tokens.c:136
MALLOC strlen(t->string) + 1 (3) @ 0000016CB71A2BE0 | ast.c:213
FREE (t)->string @ 0000016CB71A2F80 | ast.c:226
FREE t @ 0000016CB71A8820 | ast.c:226
MALLOC sizeof(VarDecl) (24) @ 0000016CB71A87C0 | ast.c:406
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2C30 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A87A0 | tokens.c:136
FREE (t)->string @ 0000016CB71A2C30 | ast.c:411
FREE t @ 0000016CB71A87A0 | ast.c:411
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2DC0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8A20 | tokens.c:136
MALLOC sizeof(Expression) (32) @ 0000016CB71A3170 | ast.c:263
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2C10 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A87A0 | tokens.c:136
FREE (t)->string @ 0000016CB71A2C10 | ast.c:525
FREE t @ 0000016CB71A87A0 | ast.c:525
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2EC0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8620 | tokens.c:136
MALLOC sizeof(Expression) (32) @ 0000016CB71A3200 | ast.c:263
FREE t @ 0000016CB71A8620 | ast.c:285
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2E10 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8720 | tokens.c:136
MALLOC sizeof(Expression) (32) @ 0000016CB71A3230 | ast.c:263
FREE t @ 0000016CB71A8720 | ast.c:285
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2F20 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8C40 | tokens.c:136
REALLOC op @ 0000000000000000 with (op_cap) * sizeof(t->string[0]) (2) -> @ 0000016CB71A2CF0 | ast.c:476
FREE t @ 0000016CB71A8C40 | ast.c:477
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2BF0 | tokens.c:98
MALLOC sizeof(Token) (16) @ 0000016CB71A8A40 | tokens.c:136
FREE t @ 0000016CB71A8A40 | ast.c:477
MALLOC tok_cap * sizeof(char) (8) @ 0000016CB71A2EE0 | tokens.c:98
